time,input_voltage,el_power,input_voltage_ex_20.csv,el_power_ex_20.csv,input_voltage_ex_21.csv,el_power_ex_21.csv,input_voltage_ex_24.csv,el_power_ex_24.csv,input_voltage_ex_9.csv,el_power_ex_9.csv,input_voltage_ex_23.csv,el_power_ex_23.csv
9084.0,,,3.0,1120.80163607991,3.0,1072.09882636405,6.393808049535604,1856.690443462584,,,6.523350630096368,2106.3508228843225
9085.0,,,3.0,1120.80163607991,3.0,1072.09882636405,6.389473684210526,1855.162060230624,,,6.528539659006672,2106.9774130961505
9086.0,,,3.0,1120.80163607991,3.0,1072.09882636405,6.385139318885448,1853.633676998664,,,6.533728687916976,2107.604003307979
9087.0,,,3.0,1120.80163607991,3.0,1072.09882636405,6.3808049535603715,1852.105293766704,,,6.53891771682728,2108.2305935198074
9088.0,,,3.0,1120.80163607991,3.0,1072.09882636405,6.376470588235294,1850.5769105347442,,,6.544106745737584,2108.857183731636
9089.0,,,3.0,1120.80163607991,3.0,1072.09882636405,6.372136222910217,1849.0485273027844,,,6.549295774647888,2109.483773943464
9090.0,,,3.0,1120.80163607991,3.0,1072.09882636405,6.367801857585139,1847.5201440708242,,,6.554484803558191,2110.1103641552922
9091.0,,,3.0,1120.80163607991,3.0,1072.09882636405,6.363467492260062,1845.9917608388644,,,6.559673832468495,2110.7369543671207
9092.0,,,3.0,1120.80163607991,3.0,1072.09882636405,6.359133126934984,1844.4633776069045,,,6.564862861378799,2111.3635445789487
9093.0,,,3.0,1120.80163607991,3.0,1072.09882636405,6.354798761609907,1842.9349943749444,,,6.570051890289103,2111.990134790777
9094.0,,,3.0,1120.80163607991,3.0,1072.09882636405,6.3504643962848295,1841.4066111429845,,,6.575240919199407,2112.6167250026056
9095.0,,,3.0,1120.80163607991,3.0,1072.09882636405,6.346130030959752,1839.8782279110246,,,6.580429948109711,2113.243315214434
9096.0,,,3.0,1120.80163607991,3.0,1072.09882636405,6.341795665634675,1838.3498446790647,,,6.585618977020015,2113.869905426262
9097.0,,,3.0,1120.80163607991,3.0,1072.09882636405,6.337461300309597,1836.8214614471046,,,6.590808005930319,2114.4964956380904
9098.0,,,3.0,1120.80163607991,3.0,1072.09882636405,6.33312693498452,1835.2930782151448,,,6.595997034840623,2115.123085849919
9099.0,,,3.0,1120.80163607991,3.0,1072.09882636405,6.328792569659442,1833.7646949831849,,,6.601186063750927,2115.749676061747
9100.0,,,3.0,1120.80163607991,3.0,1072.09882636405,6.324458204334365,1832.236311751225,,,6.6063750926612315,2116.3762662735753
9101.0,,,3.0,1120.80163607991,3.0,1072.09882636405,6.3201238390092875,1830.707928519265,,,6.611564121571535,2117.0028564854038
9102.0,,,3.0,1120.80163607991,3.0,1072.09882636405,6.315789473684211,1829.179545287305,,,6.616753150481839,2117.629446697232
9103.0,,,3.0,1120.80163607991,3.0,1072.09882636405,6.311455108359133,1827.6511620553451,,,6.621942179392143,2118.25603690906
9104.0,,,3.0,1120.80163607991,3.0,1072.09882636405,6.307120743034055,1826.122778823385,,,6.627131208302447,2118.8826271208886
9105.0,,,3.0,1120.80163607991,3.0,1072.09882636405,6.302786377708978,1824.5943955914252,,,6.632320237212751,2119.509217332717
9106.0,,,3.0,1120.80163607991,3.0,1072.09882636405,6.2984520123839,1823.0660123594653,,,6.637509266123055,2120.1358075445455
9107.0,,,3.0,1120.80163607991,3.0,1072.09882636405,6.294117647058823,1821.5376291275054,,,6.642698295033359,2120.7623977563735
9108.0,,,3.0,1120.80163607991,3.0,1072.09882636405,6.289783281733746,1820.0092458955453,,,6.647887323943663,2121.388987968202
9109.0,,,3.0,1120.80163607991,3.0,1072.09882636405,6.285448916408669,1818.4808626635854,,,6.653076352853967,2122.0155781800304
9110.0,,,3.0,1120.80163607991,3.0,1072.09882636405,6.281114551083591,1816.9524794316255,,,6.65826538176427,2122.6421683918584
9111.0,,,3.0,1120.80163607991,3.0,1072.09882636405,6.276780185758513,1815.4240961996657,,,6.663454410674574,2123.268758603687
9112.0,,,3.0,1120.80163607991,3.0,1072.09882636405,6.272445820433436,1813.8957129677055,,,6.668643439584878,2123.8953488155153
9113.0,,,3.0,1120.80163607991,3.0,1072.09882636405,6.268111455108358,1812.3673297357457,,,6.673832468495182,2124.5219390273437
9114.0,,,3.0,1120.80163607991,3.0,1072.09882636405,6.263777089783281,1810.8389465037858,,,6.679021497405486,2125.1485292391717
9115.0,,,3.0,1120.80163607991,3.0,1072.09882636405,6.259442724458204,1809.3105632718257,,,6.68421052631579,2125.775119451
9116.0,,,3.0,1120.80163607991,3.0,1072.09882636405,6.255108359133127,1807.7821800398658,,,6.68421052631579,2200.73231319687
9117.0,,,3.0,1120.80163607991,3.0,1072.09882636405,6.250773993808049,1806.253796807906,,,6.69537480063796,2201.8058412340647
9118.0,,,3.0,1120.80163607991,3.0,1072.09882636405,6.246439628482972,1804.725413575946,,,6.706539074960128,2202.8793692712593
9119.0,,,3.0,1120.80163607991,3.0,1072.09882636405,6.242105263157894,1803.197030343986,,,6.7177033492822975,2203.952897308454
9120.0,,,3.0,1120.80163607991,3.0,1072.09882636405,6.237770897832816,1801.668647112026,,,6.728867623604467,2205.0264253456485
9121.0,,,3.0,1120.80163607991,3.0,1072.09882636405,6.233436532507739,1800.1402638800662,,,6.740031897926635,2206.0999533828426
9122.0,,,3.0,1120.80163607991,3.0,1072.09882636405,6.229102167182662,1798.6118806481063,,,6.751196172248805,2207.173481420037
9123.0,,,3.0,1120.80163607991,3.0,1072.09882636405,6.224767801857585,1797.0834974161462,,,6.762360446570974,2208.247009457232
9124.0,,,3.0,1120.80163607991,3.0,1072.09882636405,6.220433436532507,1795.5551141841863,,,6.773524720893143,2209.3205374944264
9125.0,,,3.0,1120.80163607991,3.0,1072.09882636405,6.21609907120743,1794.0267309522264,,,6.784688995215312,2210.394065531621
9126.0,,,3.0,1120.80163607991,3.0,1072.09882636405,6.211764705882352,1792.4983477202663,,,6.795853269537481,2211.4675935688156
9127.0,,,3.0,1120.80163607991,3.0,1072.09882636405,6.207430340557275,1790.9699644883065,,,6.80701754385965,2212.54112160601
9128.0,,,3.0,1120.80163607991,3.0,1072.09882636405,6.2030959752321975,1789.4415812563466,,,6.818181818181819,2213.6146496432048
9129.0,,,3.0,1120.80163607991,3.0,1072.09882636405,6.19876160990712,1787.9131980243867,,,6.829346092503989,2214.688177680399
9130.0,,,3.0,1120.80163607991,3.0,1072.09882636405,6.194427244582043,1786.3848147924266,,,6.840510366826157,2215.7617057175935
9131.0,,,3.0,1120.80163607991,3.0,1072.09882636405,6.190092879256965,1784.8564315604667,,,6.8516746411483265,2216.835233754788
9132.0,,,3.0,1120.80163607991,3.0,1072.09882636405,6.185758513931888,1783.3280483285068,,,6.862838915470496,2217.9087617919827
9133.0,,,3.0,1120.80163607991,3.0,1072.09882636405,6.18142414860681,1781.799665096547,,,6.874003189792664,2218.9822898291773
9134.0,,,3.0,1120.80163607991,3.0,1072.09882636405,6.177089783281733,1780.2712818645869,,,6.885167464114834,2220.055817866372
9135.0,,,3.0,1120.80163607991,3.0,1072.09882636405,6.1727554179566555,1778.742898632627,,,6.896331738437003,2221.1293459035664
9136.0,,,3.0,1120.80163607991,3.0,1072.09882636405,6.168421052631578,1777.214515400667,,,6.907496012759172,2222.202873940761
9137.0,,,3.0,1120.80163607991,3.0,1072.09882636405,6.164086687306501,1775.686132168707,,,6.918660287081341,2223.276401977955
9138.0,,,3.0,1120.80163607991,3.0,1072.09882636405,6.159752321981423,1774.157748936747,,,6.92982456140351,2224.3499300151498
9139.0,,,3.0,1120.80163607991,3.0,1072.09882636405,6.155417956656346,1772.6293657047872,,,6.940988835725679,2225.4234580523444
9140.0,,,3.0,1120.80163607991,3.0,1072.09882636405,6.151083591331268,1771.1009824728274,,,6.952153110047848,2226.496986089539
9141.0,,,3.0,1120.80163607991,3.0,1072.09882636405,6.146749226006191,1769.5725992408675,,,6.963317384370018,2227.5705141267335
9142.0,,,3.0,1120.80163607991,3.0,1072.09882636405,6.1424148606811135,1768.0442160089074,,,6.974481658692186,2228.644042163928
9143.0,,,3.0,1120.80163607991,3.0,1072.09882636405,6.138080495356037,1766.5158327769475,,,6.985645933014355,2229.7175702011227
9144.0,,,3.0,1120.80163607991,3.0,1072.09882636405,6.133746130030959,1764.9874495449876,,,6.996810207336525,2230.7910982383173
9145.0,,,3.0,1120.80163607991,3.0,1072.09882636405,6.129411764705882,1763.4590663130275,,,7.007974481658693,2231.8646262755115
9146.0,,,3.0,1120.80163607991,3.0,1072.09882636405,6.125077399380804,1761.9306830810676,,,7.019138755980863,2232.938154312706
9147.0,,,3.0,1120.80163607991,3.0,1072.09882636405,6.120743034055726,1760.4022998491077,,,7.030303030303032,2234.0116823499006
9148.0,,,3.0,1120.80163607991,3.0,1072.09882636405,6.116408668730649,1758.8739166171479,,,7.0414673046252005,2235.0852103870952
9149.0,,,3.0,1120.80163607991,3.0,1072.09882636405,6.112074303405572,1757.3455333851878,,,7.05263157894737,2236.15873842429
9150.0,,,3.0,1120.80163607991,3.0,1072.09882636405,6.107739938080495,1755.8171501532279,,,7.05263157894737,2240.0602775545794
9151.0,,,3.0,1120.80163607991,3.0,1072.09882636405,6.103405572755417,1754.288766921268,,,7.05263157894737,2243.9618166848686
9152.0,,,3.0,1120.80163607991,3.0,1072.09882636405,6.09907120743034,1752.7603836893081,,,7.05263157894737,2247.8633558151582
9153.0,,,3.0,1120.80163607991,3.0,1072.09882636405,6.094736842105262,1751.232000457348,,,7.05263157894737,2251.7648949454474
9154.0,,,3.0,1120.80163607991,3.0,1072.09882636405,6.090402476780184,1749.7036172253881,,,7.05263157894737,2255.666434075737
9155.0,,,3.0,1120.80163607991,3.0,1072.09882636405,6.086068111455107,1748.1752339934283,,,7.05263157894737,2259.5679732060266
9156.0,,,3.0,1120.80163607991,3.0,1072.09882636405,6.08173374613003,1746.6468507614682,,,7.05263157894737,2263.469512336316
9157.0,,,3.0,1120.80163607991,3.0,1072.09882636405,6.077399380804953,1745.1184675295083,,,7.05263157894737,2267.3710514666054
9158.0,,,3.0,1120.80163607991,3.0,1072.09882636405,6.073065015479875,1743.5900842975484,,,7.05263157894737,2271.2725905968946
9159.0,,,3.0,1120.80163607991,3.0,1072.09882636405,6.068730650154798,1742.0617010655885,,,7.05263157894737,2275.174129727184
9160.0,,,3.0,1120.80163607991,3.0,1072.09882636405,6.06439628482972,1740.5333178336284,,,7.05263157894737,2279.075668857474
9161.0,,,3.0,1120.80163607991,3.0,1072.09882636405,6.060061919504642,1739.0049346016685,,,7.05263157894737,2282.977207987763
9162.0,,,3.0,1120.80163607991,3.0,1072.09882636405,6.055727554179565,1737.4765513697087,,,7.05263157894737,2286.8787471180526
9163.0,,,3.0,1120.80163607991,3.0,1072.09882636405,6.0513931888544885,1735.9481681377488,,,7.05263157894737,2290.7802862483422
9164.0,,,3.0,1120.80163607991,3.0,1072.09882636405,6.047058823529411,1734.4197849057887,,,7.05263157894737,2294.6818253786314
9165.0,,,3.0,1120.80163607991,3.0,1072.09882636405,6.042724458204333,1732.8914016738288,,,7.05263157894737,2298.583364508921
9166.0,,,3.0,1120.80163607991,3.0,1072.09882636405,6.038390092879256,1731.363018441869,,,7.05263157894737,2302.48490363921
9167.0,,,3.0,1120.80163607991,3.0,1072.09882636405,6.034055727554178,1729.8346352099088,,,7.05263157894737,2306.3864427695
9168.0,,,3.0,1120.80163607991,3.0,1072.09882636405,6.029721362229101,1728.306251977949,,,7.055555555555557,2307.8506585177583
9169.0,,,3.0,1120.80163607991,3.0,1072.09882636405,6.0253869969040235,1726.777868745989,,,7.058479532163744,2309.314874266017
9170.0,,,3.0,1120.80163607991,3.0,1072.09882636405,6.0210526315789465,1725.2494855140292,,,7.061403508771932,2310.7790900142754
9171.0,,,3.0,1120.80163607991,3.0,1072.09882636405,6.016718266253869,1723.721102282069,,,7.064327485380119,2312.243305762534
9172.0,,,3.0,1120.80163607991,3.0,1072.09882636405,6.012383900928791,1722.1927190501092,,,7.067251461988306,2313.7075215107925
9173.0,,,3.0,1120.80163607991,3.0,1072.09882636405,6.008049535603714,1720.6643358181493,,,7.070175438596492,2315.171737259051
9174.0,,,3.0,1120.80163607991,3.0,1072.09882636405,6.003715170278636,1719.1359525861894,,,7.0730994152046796,2316.6359530073096
9175.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.999380804953559,1717.6075693542293,,,7.076023391812867,2318.1001687555686
9176.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.9950464396284815,1716.0791861222694,,,7.078947368421054,2319.564384503827
9177.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.990712074303405,1714.5508028903096,,,7.081871345029241,2321.0286002520857
9178.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.986377708978327,1713.0224196583495,,,7.084795321637428,2322.492816000344
9179.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.982043343653249,1711.4940364263896,,,7.087719298245616,2323.9570317486027
9180.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.977708978328172,1709.9656531944297,,,7.090643274853803,2325.4212474968613
9181.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.973374613003094,1708.4372699624698,,,7.09356725146199,2326.88546324512
9182.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.969040247678017,1706.9088867305097,,,7.096491228070177,2328.3496789933783
9183.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.9647058823529395,1705.3805034985498,,,7.0994152046783645,2329.813894741637
9184.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.960371517027863,1703.85212026659,,,7.102339181286552,2331.2781104898954
9185.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.956037151702785,1702.32373703463,,,7.105263157894738,2332.742326238154
9186.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.951702786377708,1700.79535380267,,,7.108187134502925,2334.2065419864125
9187.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.94736842105263,1699.26697057071,,,7.1111111111111125,2335.670757734671
9188.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.94736842105263,1610.60971534487,,,7.1140350877193,2337.13497348293
9189.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.941700404858298,1611.290555546419,,,7.116959064327487,2338.5991892311886
9190.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.936032388663966,1611.9713957479678,,,7.119883040935674,2340.063404979447
9191.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.930364372469634,1612.6522359495168,,,7.122807017543861,2341.5276207277057
9192.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.924696356275302,1613.3330761510656,,,7.125730994152049,2342.991836475964
9193.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.9190283400809705,1614.0139163526146,,,7.128654970760236,2344.4560522242227
9194.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.913360323886638,1614.6947565541636,,,7.131578947368423,2345.9202679724813
9195.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.907692307692306,1615.3755967557124,,,7.13450292397661,2347.38448372074
9196.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.902024291497974,1616.0564369572614,,,7.137426900584797,2348.8486994689983
9197.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.896356275303642,1616.7372771588102,,,7.140350877192984,2350.312915217257
9198.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.89068825910931,1617.4181173603592,,,7.143274853801171,2351.7771309655154
9199.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.885020242914978,1618.098957561908,,,7.146198830409358,2353.241346713774
9200.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.879352226720646,1618.779797763457,,,7.149122807017545,2354.7055624620325
9201.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.8736842105263145,1619.460637965006,,,7.152046783625733,2356.169778210291
9202.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.868016194331982,1620.1414781665549,,,7.15497076023392,2357.6339939585496
9203.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.86234817813765,1620.8223183681039,,,7.157894736842107,2359.0982097068086
9204.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.856680161943318,1621.5031585696527,,,7.160818713450294,2360.562425455067
9205.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.851012145748986,1622.1839987712017,,,7.1637426900584815,2362.0266412033257
9206.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.845344129554654,1622.8648389727507,,,7.166666666666669,2363.490856951584
9207.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.839676113360322,1623.5456791742995,,,7.169590643274855,2364.9550726998427
9208.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.83400809716599,1624.2265193758485,,,7.172514619883042,2366.4192884481013
9209.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.828340080971659,1624.9073595773973,,,7.1754385964912295,2367.88350419636
9210.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.8226720647773265,1625.5881997789463,,,7.178362573099417,2369.3477199446183
9211.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.817004048582994,1626.269039980495,,,7.181286549707604,2370.811935692877
9212.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.811336032388662,1626.9498801820441,,,7.184210526315791,2372.2761514411354
9213.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.80566801619433,1627.6307203835931,,,7.187134502923978,2373.740367189394
9214.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.799999999999998,1628.311560585142,,,7.190058479532166,2375.2045829376525
9215.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.794331983805666,1628.992400786691,,,7.192982456140353,2376.668798685911
9216.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.788663967611334,1629.6732409882397,,,7.19590643274854,2378.13301443417
9217.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.782995951417003,1630.3540811897888,,,7.198830409356727,2379.5972301824286
9218.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.7773279352226705,1631.0349213913378,,,7.2017543859649145,2381.061445930687
9219.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.771659919028338,1631.7157615928866,,,7.204678362573101,2382.5256616789457
9220.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.765991902834006,1632.3966017944356,,,7.207602339181288,2383.989877427204
9221.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.760323886639674,1633.0774419959844,,,7.210526315789475,2385.4540931754627
9222.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.754655870445342,1633.7582821975334,,,7.2134502923976624,2386.9183089237213
9223.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.74898785425101,1634.4391223990822,,,7.21637426900585,2388.38252467198
9224.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.743319838056678,1635.1199626006312,,,7.219298245614037,2389.8467404202383
9225.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.737651821862347,1635.8008028021802,,,7.222222222222224,2391.310956168497
9226.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.731983805668015,1636.481643003729,,,7.225146198830411,2392.7751719167554
9227.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.7263157894736825,1637.162483205278,,,7.2280701754385985,2394.239387665014
9228.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.72064777327935,1637.8433234068268,,,7.230994152046786,2395.7036034132725
9229.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.714979757085018,1638.5241636083758,,,7.233918128654973,2397.167819161531
9230.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.709311740890686,1639.2050038099248,,,7.236842105263159,2398.6320349097896
9231.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.703643724696354,1639.8858440114736,,,7.2397660818713465,2400.0962506580486
9232.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.697975708502022,1640.5666842130227,,,7.242690058479534,2401.560466406307
9233.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.692307692307691,1641.2475244145714,,,7.245614035087721,2403.0246821545657
9234.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.686639676113359,1641.9283646161205,,,7.248538011695908,2404.488897902824
9235.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.6809716599190265,1642.6092048176693,,,7.251461988304095,2405.9531136510827
9236.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.675303643724694,1643.2900450192183,,,7.254385964912283,2407.4173293993413
9237.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.669635627530362,1643.9708852207673,,,7.25730994152047,2408.8815451476
9238.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.66396761133603,1644.651725422316,,,7.260233918128657,2410.3457608958583
9239.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.658299595141698,1645.332565623865,,,7.263157894736844,2411.809976644117
9240.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.652631578947366,1646.0134058254139,,,7.2660818713450315,2413.2741923923754
9241.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.646963562753035,1646.694246026963,,,7.269005847953219,2414.738408140634
9242.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.641295546558703,1647.375086228512,,,7.271929824561405,2416.2026238888925
9243.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.635627530364371,1648.0559264300607,,,7.274853801169592,2417.666839637151
9244.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.6299595141700385,1648.7367666316097,,,7.2777777777777795,2419.13105538541
9245.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.624291497975706,1649.4176068331585,,,7.280701754385967,2420.5952711336686
9246.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.618623481781374,1650.0984470347075,,,7.283625730994154,2422.059486881927
9247.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.612955465587042,1650.7792872362563,,,7.286549707602341,2423.5237026301857
9248.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.60728744939271,1651.4601274378053,,,7.289473684210528,2424.987918378444
9249.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.601619433198378,1652.1409676393544,,,7.2923976608187155,2426.4521341267027
9250.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.595951417004047,1652.8218078409031,,,7.295321637426903,2427.9163498749613
9251.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.590283400809715,1653.5026480424522,,,7.29824561403509,2429.38056562322
9252.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.5846153846153825,1654.183488244001,,,7.301169590643277,2430.8447813714783
9253.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.57894736842105,1654.86432844555,,,7.3040935672514635,2432.308997119737
9254.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.57894736842105,1653.7952660535682,,,7.307017543859651,2433.7732128679954
9255.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.57894736842105,1652.7262036615866,,,7.309941520467838,2435.237428616254
9256.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.57894736842105,1651.6571412696048,,,7.312865497076025,2436.7016443645125
9257.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.57894736842105,1650.5880788776233,,,7.315789473684212,2438.165860112771
9258.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.57894736842105,1649.5190164856415,,,7.3187134502924,2439.6300758610296
9259.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.57894736842105,1648.4499540936597,,,7.321637426900587,2441.0942916092886
9260.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.57894736842105,1647.3808917016781,,,7.324561403508774,2442.558507357547
9261.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.57894736842105,1646.3118293096963,,,7.327485380116961,2444.0227231058057
9262.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.57894736842105,1645.2427669177148,,,7.3304093567251485,2445.486938854064
9263.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.57894736842105,1644.173704525733,,,7.333333333333336,2446.9511546023227
9264.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.57894736842105,1643.1046421337512,,,7.336257309941523,2448.4153703505813
9265.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.57894736842105,1642.0355797417697,,,7.339181286549709,2449.87958609884
9266.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.57894736842105,1640.9665173497879,,,7.3421052631578965,2451.3438018470983
9267.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.57894736842105,1639.8974549578063,,,7.345029239766084,2452.808017595357
9268.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.57894736842105,1638.8283925658245,,,7.347953216374271,2454.2722333436154
9269.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.57894736842105,1637.7593301738427,,,7.350877192982458,2455.736449091874
9270.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.57894736842105,1636.6902677818612,,,7.353801169590645,2457.2006648401325
9271.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.57894736842105,1635.6212053898794,,,7.3567251461988326,2458.664880588391
9272.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.57894736842105,1634.5521429978978,,,7.35964912280702,2460.12909633665
9273.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.57894736842105,1633.483080605916,,,7.362573099415207,2461.5933120849086
9274.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.57894736842105,1632.4140182139342,,,7.365497076023394,2463.057527833167
9275.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.57894736842105,1631.3449558219527,,,7.368421052631581,2464.5217435814257
9276.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.57894736842105,1630.275893429971,,,7.371345029239768,2465.985959329684
9277.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.57894736842105,1629.2068310379893,,,7.374269005847955,2467.4501750779427
9278.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.57894736842105,1628.1377686460075,,,7.377192982456142,2468.9143908262013
9279.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.57894736842105,1627.0687062540258,,,7.380116959064329,2470.37860657446
9280.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.57894736842105,1625.9996438620442,,,7.383040935672517,2471.8428223227183
9281.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.57894736842105,1624.9305814700624,,,7.385964912280704,2473.307038070977
9282.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.57894736842105,1623.8615190780806,,,7.388888888888891,2474.7712538192354
9283.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.57894736842105,1622.792456686099,,,7.391812865497078,2476.235469567494
9284.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.57894736842105,1621.7233942941173,,,7.3947368421052655,2477.6996853157525
9285.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.57894736842105,1620.6543319021357,,,7.397660818713453,2479.163901064011
9286.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.57894736842105,1619.585269510154,,,7.40058479532164,2480.6281168122696
9287.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.57894736842105,1618.5162071181721,,,7.403508771929827,2482.0923325605286
9288.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.57894736842105,1617.4471447261906,,,7.4064327485380135,2483.556548308787
9289.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.57894736842105,1616.3780823342088,,,7.409356725146201,2485.0207640570457
9290.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.57894736842105,1615.3090199422272,,,7.412280701754388,2486.484979805304
9291.0,,,3.0,1120.80163607991,3.0,1072.09882636405,5.57894736842105,1614.2399575502454,,,7.415204678362575,2487.9491955535627
